Lease_Number,Production_Date,Product_Code,Mon_Oil_Volume,Mon_Gas_Volume,Operator_Number
G04234,8/1/2019,O,0,0,3295
G04234,8/1/2019,U,0,0,3295
G04243,8/1/2019,U,0,0,3295
G04243,8/1/2019,G,0,0,3295
G04243,8/1/2019,O,0,0,3295
G04253,8/1/2019,O,0,0,3295
G04253,8/1/2019,O,897,1771,3295
G04253,8/1/2019,U,0,0,3295
G04253,8/1/2019,O,0,0,2451
G04253,8/1/2019,U,0,0,2451
G04421,8/1/2019,U,0,0,3295
G04421,8/1/2019,G,5973,63246,3295
G04421,8/1/2019,O,8678,37560,3295
G04437,8/1/2019,O,1193,986,3151
G04437,8/1/2019,O,0,0,3151
G04452,8/1/2019,O,9609,8774,2628
G04452,8/1/2019,O,33390,79921,2628
G04452,8/1/2019,U,0,0,2628
G04452,8/1/2019,G,0,0,2628
G04452,8/1/2019,O,34755,190167,2628
G04452,8/1/2019,S,0,0,2628
G04473,8/1/2019,O,0,0,3151
G04473,8/1/2019,G,0,0,3151
G04473,8/1/2019,U,0,0,3151
G04473,8/1/2019,O,816,491,3151
G04473,8/1/2019,O,2921,1750,3151
G04473,8/1/2019,O,2107,582,3151
G04473,8/1/2019,O,851,551,3151
G04473,8/1/2019,O,477,294,3151
G04473,8/1/2019,O,1789,982,3151
G04473,8/1/2019,O,2153,1261,3151
G04473,8/1/2019,O,2168,239,3151
G04473,8/1/2019,O,585,694,3151
G04481,8/1/2019,O,0,0,3295
G04481,8/1/2019,G,0,0,3295
G04481,8/1/2019,U,0,0,3295
G04486,8/1/2019,U,0,0,730
G04486,8/1/2019,O,0,0,730
G04518,8/1/2019,O,2805,4328,2957
G04518,8/1/2019,O,0,0,2957
G04518,8/1/2019,O,3260,4377,2957
G04518,8/1/2019,U,0,0,2957
G04518,8/1/2019,O,94,15,2957
G04518,8/1/2019,O,246,3986,2957
G04518,8/1/2019,O,1114,28,2957
G04518,8/1/2019,O,1116,4373,2957
G04518,8/1/2019,O,581,1648,2957
G04518,8/1/2019,O,1239,2025,2957
G04518,8/1/2019,O,570,3426,2957
G04518,8/1/2019,O,3325,3932,2957
G04547,8/1/2019,U,0,0,2628
G04800,8/1/2019,G,0,2138,2970
G04809,8/1/2019,O,1379,1246,2970
G04809,8/1/2019,O,3231,4273,2970
G04818,8/1/2019,U,0,0,3295
G04818,8/1/2019,G,0,1791,3295
G04832,8/1/2019,G,1242,66796,1284
G04832,8/1/2019,G,1389,80973,1284
G04832,8/1/2019,G,0,0,1284
G04832,8/1/2019,U,0,0,1284
G04832,8/1/2019,O,0,0,1284
G04832,8/1/2019,G,1721,153318,1284
G04832,8/1/2019,O,477,19127,1284
G04832,8/1/2019,G,327,39256,1284
G04832,8/1/2019,G,368,23481,1284
G04832,8/1/2019,G,17,4364,1284
G04832,8/1/2019,G,26,4086,1284
G04832,8/1/2019,G,1180,51859,1284
G04842,8/1/2019,U,0,0,3247
G04842,8/1/2019,O,0,0,3247
G04842,8/1/2019,G,0,0,3247
G04903,8/1/2019,O,127,229,3481
G04903,8/1/2019,O,0,0,3481
G04903,8/1/2019,O,920,1574,3481
G04903,8/1/2019,O,535,894,3481
G04903,8/1/2019,G,0,0,3481
G04903,8/1/2019,U,0,0,3481
G04903,8/1/2019,O,1349,738,3481
G04903,8/1/2019,O,718,1293,3481
G04903,8/1/2019,S,0,0,3481
G04909,8/1/2019,O,3285,2031,3520
G04909,8/1/2019,O,2176,6680,3520
G04909,8/1/2019,O,0,0,3520
G04909,8/1/2019,G,0,0,3520
G04909,8/1/2019,O,2296,1852,3520
G04909,8/1/2019,U,0,0,3520
G04909,8/1/2019,O,453,1977,3520
G04909,8/1/2019,O,564,848,3520
G04909,8/1/2019,O,144,425,3520
G04909,8/1/2019,O,138,394,3520
G04909,8/1/2019,O,3810,2428,3520
G04921,8/1/2019,U,0,0,2899
G04931,8/1/2019,U,0,0,3151
G04931,8/1/2019,G,0,0,3151
G04939,8/1/2019,O,0,0,3151
G04939,8/1/2019,U,0,0,3151
G04939,8/1/2019,G,0,0,3151
G04940,8/1/2019,O,0,0,3247
G04940,8/1/2019,U,0,0,3247
G04940,8/1/2019,O,1134,451,3247
G04940,8/1/2019,O,26914,26251,3247
G04940,8/1/2019,G,0,0,3247
G04940,8/1/2019,O,974,2594,3247
G04940,8/1/2019,O,1246,1699,3247
G04940,8/1/2019,O,2013,2775,3247
G04940,8/1/2019,O,270,174,3247
G04940,8/1/2019,O,5493,4297,3247
G05006,8/1/2019,G,0,0,1284
G05040,8/1/2019,U,0,0,3295
G05040,8/1/2019,O,602,1845,3295
G05040,8/1/2019,O,1980,2920,3295
G05040,8/1/2019,G,0,0,3295
G05040,8/1/2019,O,664,2217,3295
G05040,8/1/2019,O,728,1510,3295
G05040,8/1/2019,O,2872,9364,3295
G05040,8/1/2019,O,0,0,3295
G05052,8/1/2019,U,0,0,2628
G05056,8/1/2019,G,33,102696,540
G05057,8/1/2019,G,41,142079,540
G05057,8/1/2019,G,40,124433,540
G05057,8/1/2019,G,50,171925,540
G05057,8/1/2019,U,0,0,540
G05060,8/1/2019,G,43,115857,276
G05068,8/1/2019,G,0,0,3059
G05169,8/1/2019,G,0,0,3295
G05431,8/1/2019,O,1197,133,2970
G05431,8/1/2019,O,0,0,2970
G05431,8/1/2019,O,132,304,2970
G05431,8/1/2019,O,461,233,2970
G05431,8/1/2019,O,247,661,2970
G05431,8/1/2019,G,6711,14169,2970
G05438,8/1/2019,G,0,0,3295
G05438,8/1/2019,O,23,72,2899
G05498,8/1/2019,O,0,0,3520
G05498,8/1/2019,U,0,0,3520
G05502,8/1/2019,O,0,0,3295
G05502,8/1/2019,U,0,0,3295
G05502,8/1/2019,G,0,0,1978
G05503,8/1/2019,G,913,1347,3295
G05503,8/1/2019,O,0,0,3295
G05503,8/1/2019,G,0,0,3295
G05504,8/1/2019,G,0,0,3295
G05504,8/1/2019,G,384,28272,3295
G05504,8/1/2019,G,485,39335,3295
G05504,8/1/2019,U,0,0,3295
G05504,8/1/2019,O,0,0,3295
G05504,8/1/2019,O,1154,8313,3295
G05504,8/1/2019,G,3094,155859,2970
G05504,8/1/2019,G,0,0,2970
G05504,8/1/2019,G,2510,429439,730
G05505,8/1/2019,U,0,0,2628
G05505,8/1/2019,G,392,40307,2628
G05550,8/1/2019,G,0,0,3295
G05551,8/1/2019,O,1322,404,3295
G05551,8/1/2019,O,0,0,3295
G05551,8/1/2019,O,2077,821,3295
G05551,8/1/2019,O,1249,215,3295
G05551,8/1/2019,O,1600,1992,3295
G05599,8/1/2019,G,0,0,3247
G05599,8/1/2019,G,0,50930,3247
G05602,8/1/2019,O,438,2006,3247
G05602,8/1/2019,G,0,0,3247
G05602,8/1/2019,U,0,0,3247
G05612,8/1/2019,U,0,0,3295
G05612,8/1/2019,G,0,0,3295
G05612,8/1/2019,G,11886,32278,3295
G05646,8/1/2019,U,0,0,3295
G05646,8/1/2019,O,593,3435,3295
G05646,8/1/2019,O,1534,3915,3295
G05646,8/1/2019,O,6863,8776,3295
G05646,8/1/2019,G,0,0,3295
G05646,8/1/2019,G,21,853,3295
G05646,8/1/2019,O,100,1353,3295
G05646,8/1/2019,O,1615,3814,3295
G05646,8/1/2019,O,3426,5006,3295
G05646,8/1/2019,O,4455,6045,3295
G05646,8/1/2019,O,0,0,3295
G05646,8/1/2019,O,490,1226,3295
G05646,8/1/2019,O,556,1289,3295
G05646,8/1/2019,O,1587,7322,3295
G05646,8/1/2019,O,679,2312,3295
G05646,8/1/2019,O,1698,2429,3295
G05646,8/1/2019,O,41,860,3295
G05685,8/1/2019,U,0,0,2628
G05687,8/1/2019,O,117,815,3520
G05687,8/1/2019,O,0,0,3520
G05687,8/1/2019,U,0,0,3520
G05687,8/1/2019,G,26,1544,3520
G05692,8/1/2019,S,0,0,3520
G05692,8/1/2019,U,0,0,3520
G05749,8/1/2019,U,0,0,3151
G05749,8/1/2019,G,0,388628,3151
G05753,8/1/2019,U,0,0,3151
G05753,8/1/2019,G,0,0,3151
G05754,8/1/2019,G,0,32408,3151
G05761,8/1/2019,G,0,158563,3151
G05800,8/1/2019,O,1145,3574,3295
G05800,8/1/2019,G,3117,18369,3295
G05800,8/1/2019,O,0,0,3295
G05800,8/1/2019,O,668,391,3295
G05800,8/1/2019,O,533,843,3295
G05800,8/1/2019,O,4533,4796,3295
G05800,8/1/2019,U,0,0,3295
G05800,8/1/2019,O,1922,5924,3295
G05800,8/1/2019,O,7532,23977,3295
G05800,8/1/2019,O,3922,18722,3295
G05800,8/1/2019,O,739,1257,3295
G05800,8/1/2019,G,1719,3976,3295
G05809,8/1/2019,U,0,0,3247
G05809,8/1/2019,O,0,0,3247
G05809,8/1/2019,O,788,1176,3247
G05825,8/1/2019,U,0,0,1834
G05825,8/1/2019,O,3400,1647,1834
G05825,8/1/2019,O,0,0,1834
G05825,8/1/2019,O,1487,1888,1834
G05825,8/1/2019,O,10877,21073,1834
G05825,8/1/2019,O,3407,2259,1834
G05825,8/1/2019,O,659,969,1834
G05825,8/1/2019,O,4424,1624,1834
G05825,8/1/2019,O,3447,629,1834
G05825,8/1/2019,O,2013,1262,1834
G05825,8/1/2019,O,549,1927,1834
G05825,8/1/2019,O,1625,1214,1834
G05825,8/1/2019,O,2405,1681,1834
G05825,8/1/2019,O,1213,1704,1834
G05825,8/1/2019,O,7199,2849,1834
G05825,8/1/2019,O,3146,2075,1834
G05825,8/1/2019,O,3705,1471,1834
G05825,8/1/2019,O,157,972,1834
G05825,8/1/2019,G,166,22398,1834
G05825,8/1/2019,O,160,773,1834
G05825,8/1/2019,O,2429,1778,1834
G05825,8/1/2019,O,1048,2048,1834
G05825,8/1/2019,O,1692,2002,1834
G05825,8/1/2019,O,1655,1430,1834
G05825,8/1/2019,O,842,2026,1834
G05825,8/1/2019,O,2036,1478,1834
G05825,8/1/2019,O,3733,2437,1834
G05868,8/1/2019,O,138263,197379,689
G05868,8/1/2019,O,147542,147803,689
G05868,8/1/2019,O,81829,90367,689
G05868,8/1/2019,O,32346,36551,689
G05868,8/1/2019,S,0,0,689
G05868,8/1/2019,U,0,0,689
G05871,8/1/2019,U,0,0,689
G05871,8/1/2019,O,175965,234164,689
G05884,8/1/2019,U,0,0,2957
G05884,8/1/2019,O,4261,1334,2957
G05884,8/1/2019,O,3289,1350,2957
G05884,8/1/2019,O,0,0,2957
G05884,8/1/2019,O,2629,1263,2957
G05884,8/1/2019,O,1262,889,2957
G05885,8/1/2019,U,0,0,2957
G05885,8/1/2019,O,894,363,2957
G05885,8/1/2019,O,0,0,2957
G05885,8/1/2019,O,890,1538,2957
G05889,8/1/2019,U,0,0,3295
G05889,8/1/2019,O,0,0,3295
G05889,8/1/2019,G,3796,3728,3295
G05889,8/1/2019,O,1485,3129,3295
G05889,8/1/2019,O,5426,4530,3295
G05889,8/1/2019,O,856,0,3295
G05889,8/1/2019,O,774,457,3295
G05900,8/1/2019,U,0,0,3295
G05900,8/1/2019,G,0,0,3295
G05900,8/1/2019,O,2947,3372,3295
G05900,8/1/2019,O,0,0,3295
G05900,8/1/2019,O,4431,2823,3295
G05900,8/1/2019,O,2890,3039,3295
G05909,8/1/2019,O,1614,14222,78
G05909,8/1/2019,O,807,741,78
G05909,8/1/2019,O,6274,8223,78
G05909,8/1/2019,O,21502,49524,78
G05911,8/1/2019,O,17559,19235,78
G05911,8/1/2019,O,10884,50,78
G05911,8/1/2019,O,14006,43119,78
G05911,8/1/2019,O,5143,5676,78
G05911,8/1/2019,O,7835,11948,78
G05911,8/1/2019,U,0,0,78
G06069,8/1/2019,G,1,6183,3295
G06069,8/1/2019,G,0,0,3295
G06069,8/1/2019,G,85,67971,3295
G06069,8/1/2019,G,0,3605,3295
G06093,8/1/2019,O,357,3069,276
G06093,8/1/2019,G,0,0,276
G06093,8/1/2019,O,1963,3771,276
G06093,8/1/2019,O,6194,5087,276
G06093,8/1/2019,O,255,1950,276
G06093,8/1/2019,O,0,0,276
G06093,8/1/2019,O,1100,4181,276
G06093,8/1/2019,G,1545,144,276
G06093,8/1/2019,O,1199,4097,276
G06093,8/1/2019,O,26577,8736,276
G06093,8/1/2019,O,579,3583,276
G06168,8/1/2019,G,0,0,2801
G06238,8/1/2019,U,0,0,2899
G06238,8/1/2019,G,3740,3526,2899
G06238,8/1/2019,G,0,0,2899
G06280,8/1/2019,O,489,288,3295
G06280,8/1/2019,O,183,183,3295
G06280,8/1/2019,O,0,0,3295
G06280,8/1/2019,O,423,267,3295
G06280,8/1/2019,O,294,499,3295
G06280,8/1/2019,G,0,0,3295
G06280,8/1/2019,U,0,0,3295
G06280,8/1/2019,O,125,29,3295
G06280,8/1/2019,O,453,299,3295
G06406,8/1/2019,U,0,0,2647
G06407,8/1/2019,U,0,0,2647
G06655,8/1/2019,O,16326,21848,2899
G06655,8/1/2019,U,0,0,2899
G06655,8/1/2019,G,4149,17016,2899
G06655,8/1/2019,O,0,0,2899
G06655,8/1/2019,O,599,330,2899
G06655,8/1/2019,O,341,519,2899
G06668,8/1/2019,O,0,0,3151
G06668,8/1/2019,O,7,8,3151
G06668,8/1/2019,G,0,0,3151
G06668,8/1/2019,G,61,38040,3151
G06668,8/1/2019,U,0,0,3151
G06668,8/1/2019,G,74,71,3151
G06848,8/1/2019,U,0,0,540
G06848,8/1/2019,G,53,167663,540
G06850,8/1/2019,G,0,154489,3151
G06886,8/1/2019,G,0,0,3148
G06886,8/1/2019,G,1197,144184,3148
G06886,8/1/2019,G,895,139038,3148
G06886,8/1/2019,U,0,0,3148
G06893,8/1/2019,U,0,0,1834
G06893,8/1/2019,G,0,0,1834
G06893,8/1/2019,O,12514,21072,1834
G06893,8/1/2019,G,3068,169014,1834
G06893,8/1/2019,O,10584,42761,1834
G06894,8/1/2019,U,0,0,981
G06894,8/1/2019,O,22164,27010,981
G06894,8/1/2019,G,0,0,981
G06894,8/1/2019,O,0,0,981
G06894,8/1/2019,O,137069,131564,981
G06894,8/1/2019,O,5326,6767,981
G06896,8/1/2019,U,0,0,1834
G06896,8/1/2019,O,7098,9844,1834
G06896,8/1/2019,O,10721,18251,1834
G06898,8/1/2019,O,20303,38386,1834
G06898,8/1/2019,U,0,0,1834
G06898,8/1/2019,O,2190,1291,1834
G06898,8/1/2019,O,0,0,1834
G06898,8/1/2019,O,299,0,1834
G06898,8/1/2019,O,1108,2798,1834
G06898,8/1/2019,O,2060,0,1834
G06898,8/1/2019,G,0,0,1834
G06899,8/1/2019,O,0,0,1834
G06899,8/1/2019,O,2781,2911,1834
G06899,8/1/2019,O,3,164,1834
G06921,8/1/2019,O,0,0,3026
G06981,8/1/2019,O,105675,65571,689
G07049,8/1/2019,O,0,0,162
G07049,8/1/2019,O,22408,33911,162
G07049,8/1/2019,O,38552,99025,162
G07397,8/1/2019,U,0,0,3295
G07461,8/1/2019,U,0,0,59
G07461,8/1/2019,O,19054,33902,59
G07462,8/1/2019,G,0,0,59
G07462,8/1/2019,U,0,0,59
G07462,8/1/2019,G,20657,65528,59
G07462,8/1/2019,O,21993,59312,59
G07493,8/1/2019,G,7273,24824,689
G07493,8/1/2019,G,3058,11181,689
G07493,8/1/2019,G,9907,47484,689
G07493,8/1/2019,G,41206,303047,689
G07493,8/1/2019,U,0,0,689
G07493,8/1/2019,G,57513,660063,689
G07493,8/1/2019,O,39917,88953,689
G07493,8/1/2019,G,11851,110154,689
G07493,8/1/2019,O,0,0,689
G07493,8/1/2019,G,180245,855470,689
G07493,8/1/2019,O,71267,105835,689
G07493,8/1/2019,G,37338,305411,689
G07493,8/1/2019,O,194947,381188,689
G07498,8/1/2019,U,0,0,689
G07703,8/1/2019,G,0,0,3151
G07703,8/1/2019,U,0,0,3151
G07736,8/1/2019,U,0,0,2628
G07736,8/1/2019,G,0,0,2628
G07746,8/1/2019,U,0,0,2970
G07746,8/1/2019,O,0,0,2970
G07750,8/1/2019,U,0,0,3151
G07750,8/1/2019,G,0,0,3151
G07750,8/1/2019,O,3275,2743,3151
G07750,8/1/2019,O,1456,1541,3151
G07760,8/1/2019,G,0,275,1284
G07760,8/1/2019,O,19354,12318,1284
G07760,8/1/2019,G,0,0,1284
G07760,8/1/2019,O,0,0,1284
G07760,8/1/2019,O,1122,978,1284
G07760,8/1/2019,G,98,181,1284
G07760,8/1/2019,O,494,542,1284
G07760,8/1/2019,O,5352,3252,1284
G07760,8/1/2019,O,7759,8427,1284
G07780,8/1/2019,O,0,0,3295
G07799,8/1/2019,U,0,0,3295
G07799,8/1/2019,O,0,0,3295
G07799,8/1/2019,O,76,0,3295
G07799,8/1/2019,G,1926,1736,3295
G07799,8/1/2019,G,0,0,3295
G07827,8/1/2019,U,0,0,3295
G07827,8/1/2019,G,0,0,3295
G07898,8/1/2019,U,0,0,3295
G07917,8/1/2019,O,1549,7449,3247
G07917,8/1/2019,G,21707,25303,3247
G07917,8/1/2019,G,3130,7621,3247
G07917,8/1/2019,G,0,0,3247
G07917,8/1/2019,O,0,0,3247
G07917,8/1/2019,U,0,0,3247
G07917,8/1/2019,O,2150,3547,3247
G07917,8/1/2019,G,241,81441,3247
G07917,8/1/2019,O,4570,60159,3247
G07917,8/1/2019,G,24141,41142,3247
G07923,8/1/2019,U,0,0,1834
G07923,8/1/2019,O,342,5751,1834
G07923,8/1/2019,O,713,3272,1834
G07923,8/1/2019,G,0,21331,1834
G07923,8/1/2019,G,2245,0,1834
G07937,8/1/2019,O,38203,27410,2481
G07937,8/1/2019,O,0,0,2481
G07937,8/1/2019,O,263129,410380,2481
G07937,8/1/2019,O,31819,6431,2481
G07944,8/1/2019,O,86474,80100,2481
G07944,8/1/2019,O,18299,12572,2481
G07944,8/1/2019,O,71940,86332,2481
G07944,8/1/2019,O,120877,68087,2481
G07957,8/1/2019,U,0,0,689
G07957,8/1/2019,O,245767,298724,689
G07957,8/1/2019,O,10260,18474,689
G07957,8/1/2019,O,0,0,689
G07957,8/1/2019,O,33275,33969,689
G07957,8/1/2019,O,30482,32714,689
G07957,8/1/2019,O,174760,199171,689
G07958,8/1/2019,O,161072,87748,689
G07958,8/1/2019,O,0,0,689
G07958,8/1/2019,U,0,0,689
G07962,8/1/2019,U,0,0,689
G07962,8/1/2019,O,159462,178495,689
G07962,8/1/2019,O,0,0,689
G07962,8/1/2019,O,241944,329405,689
G07962,8/1/2019,O,415752,408128,689
G07962,8/1/2019,O,706138,964050,689
G07962,8/1/2019,O,223698,193560,689
G07963,8/1/2019,U,0,0,689
G07963,8/1/2019,O,215615,131476,689
G07963,8/1/2019,O,179192,243469,689
G07963,8/1/2019,S,0,0,689
G07963,8/1/2019,O,7452,10189,689
G07963,8/1/2019,O,209036,147726,689
G07963,8/1/2019,O,130595,187647,689
G07963,8/1/2019,O,72372,67872,689
G07963,8/1/2019,O,31728,49393,689
G07963,8/1/2019,O,140197,268273,689
G07963,8/1/2019,O,59344,87006,689
G07963,8/1/2019,O,75565,74530,689
G07963,8/1/2019,O,126488,180030,689
G07963,8/1/2019,O,59958,68280,689
G07963,8/1/2019,O,89872,121927,689
G07963,8/1/2019,O,137154,101054,689
G07963,8/1/2019,O,191728,269350,689
G07963,8/1/2019,O,72761,74252,689
G07969,8/1/2019,O,8638,16372,689
G07975,8/1/2019,U,0,0,689
G07975,8/1/2019,O,127116,79965,689
G07975,8/1/2019,O,0,0,689
G07975,8/1/2019,O,87936,62586,689
G07976,8/1/2019,U,0,0,689
G07976,8/1/2019,O,12552,6359,689
G07976,8/1/2019,O,46219,40739,689
G07995,8/1/2019,U,0,0,3026
G07995,8/1/2019,O,39523,76937,3026
G07995,8/1/2019,O,14089,25687,3026
G07995,8/1/2019,O,0,0,3026
G07996,8/1/2019,U,0,0,78
G07996,8/1/2019,O,18073,18327,78
G07996,8/1/2019,O,21231,8476,78
G07998,8/1/2019,U,0,0,3026
G07998,8/1/2019,O,13280,16096,3026
G07998,8/1/2019,O,9307,10808,3026
G07998,8/1/2019,O,26426,28958,3026
G08010,8/1/2019,O,0,0,162
G08010,8/1/2019,O,16310,5294,162
G08010,8/1/2019,O,17027,27494,162
G08035,8/1/2019,O,14443,12068,2010
G08035,8/1/2019,O,0,0,2010
G08035,8/1/2019,O,16009,13568,2010
G08035,8/1/2019,O,24140,19513,2010
G08035,8/1/2019,O,39506,31950,2010
G08035,8/1/2019,O,17925,12839,2010
G08038,8/1/2019,O,8898,7537,2010
G08241,8/1/2019,G,55655,278354,689
G08241,8/1/2019,O,18993,43260,689
G08241,8/1/2019,G,11691,56954,689
G08241,8/1/2019,G,57248,184949,689
G08461,8/1/2019,O,0,0,3481
G08461,8/1/2019,O,689,293,3481
G08461,8/1/2019,U,0,0,3481
G08461,8/1/2019,O,178,59,3481
G08461,8/1/2019,O,589,217,3481
G08461,8/1/2019,O,2421,771,3481
G08461,8/1/2019,O,501,187,3481
G08461,8/1/2019,G,0,0,3481
G08467,8/1/2019,O,0,0,3295
G08467,8/1/2019,O,4474,7659,3295
G08469,8/1/2019,U,0,0,981
G08475,8/1/2019,U,0,0,1834
G08475,8/1/2019,O,18226,42295,1834
G08475,8/1/2019,O,43388,57009,1834
G08483,8/1/2019,G,0,0,2375
G08483,8/1/2019,O,0,0,1834
G08483,8/1/2019,O,3188,11108,1834
G08484,8/1/2019,O,67264,94946,981
G08484,8/1/2019,O,68892,173334,981
G08484,8/1/2019,U,0,0,981
G08484,8/1/2019,O,189492,186064,981
G08496,8/1/2019,G,53578,1003385,689
G08496,8/1/2019,O,149159,247499,689
G08658,8/1/2019,G,0,0,3295
G08658,8/1/2019,U,0,0,3295
G08658,8/1/2019,O,0,0,3295
G08680,8/1/2019,G,0,0,3295
G08684,8/1/2019,G,0,0,3151
G08684,8/1/2019,O,122,613,3151
G08684,8/1/2019,O,2849,2259,3151
G08684,8/1/2019,O,0,0,3151
G08735,8/1/2019,G,0,0,730
G08735,8/1/2019,U,0,0,730
G08736,8/1/2019,G,0,0,730
G08736,8/1/2019,O,0,0,730
G08736,8/1/2019,O,15,88,730
G08736,8/1/2019,O,54,436,730
G08736,8/1/2019,O,18,113,730
G08736,8/1/2019,O,24,172,730
G08760,8/1/2019,O,929,335,3295
G08760,8/1/2019,O,1128,0,3295
G08760,8/1/2019,O,5087,707,3295
G08760,8/1/2019,O,0,0,3295
G08760,8/1/2019,O,3740,881,3295
G08760,8/1/2019,O,1090,585,3295
G08784,8/1/2019,O,13375,127723,1834
G08784,8/1/2019,G,0,0,1834
G08797,8/1/2019,O,0,0,981
G08823,8/1/2019,O,2900,164843,2481
G08823,8/1/2019,O,15936,340717,2481
G08823,8/1/2019,O,11362,154965,2481
G08831,8/1/2019,O,46972,132074,2481
G08852,8/1/2019,O,17353,9793,689
G08852,8/1/2019,O,105788,146998,689
G09183,8/1/2019,O,0,0,981
G09183,8/1/2019,G,0,0,981
G09184,8/1/2019,O,3579,3442,981
G09184,8/1/2019,O,15393,18499,981
G09184,8/1/2019,O,0,0,981
G09184,8/1/2019,U,0,0,981
G09216,8/1/2019,G,41426,137446,59
G09216,8/1/2019,G,37674,123815,59
G09216,8/1/2019,G,220203,742143,59
G09216,8/1/2019,G,76731,292528,59
G09216,8/1/2019,G,330962,1209258,59
G09216,8/1/2019,O,15250,31136,59
G09386,8/1/2019,U,0,0,3026
G09387,8/1/2019,U,0,0,3026
G09387,8/1/2019,O,47,183889,2970
G09478,8/1/2019,G,0,0,3295
G09478,8/1/2019,U,0,0,3295
G09478,8/1/2019,O,0,0,3295
G09514,8/1/2019,O,947,2002,3295
G09514,8/1/2019,G,837,970,3295
G09514,8/1/2019,U,0,0,3295
G09514,8/1/2019,O,1388,815,3295
G09514,8/1/2019,O,3384,985,3295
G09522,8/1/2019,G,0,0,3295
G09524,8/1/2019,U,0,0,3295
G09524,8/1/2019,O,4256,33723,3295
G09524,8/1/2019,G,0,0,3295
G09614,8/1/2019,O,0,0,3295
G09614,8/1/2019,U,0,0,3295
G09614,8/1/2019,O,5870,20549,3295
G09627,8/1/2019,G,0,0,2800
G09627,8/1/2019,O,0,0,2800
G09631,8/1/2019,G,0,0,1284
G09631,8/1/2019,O,0,1,1284
G09637,8/1/2019,O,6,12,3247
G09637,8/1/2019,O,19638,16251,2628
G09637,8/1/2019,O,0,0,2628
G09637,8/1/2019,G,0,0,2628
G09743,8/1/2019,G,0,17955,3255
G09743,8/1/2019,O,0,0,3255
G09771,8/1/2019,U,0,0,1834
G09771,8/1/2019,O,98556,121855,1834
G09771,8/1/2019,O,0,0,1834
G09771,8/1/2019,O,5331,15820,1834
G09771,8/1/2019,O,19357,13439,1834
G09771,8/1/2019,O,103,0,1834
G09771,8/1/2019,O,10887,15677,1834
G09771,8/1/2019,O,17371,7725,1834
G09771,8/1/2019,O,19147,29928,1834
G09777,8/1/2019,O,28957,10830,1834
G09777,8/1/2019,U,0,0,1834
G09821,8/1/2019,O,0,0,2481
G09821,8/1/2019,U,0,0,2481
G09821,8/1/2019,O,57250,61561,2481
G09821,8/1/2019,O,88046,72624,2481
G09866,8/1/2019,U,0,0,2481
G09866,8/1/2019,S,0,0,2481
G09866,8/1/2019,O,395629,340901,2481
G09866,8/1/2019,O,137169,134512,2481
G09866,8/1/2019,O,117226,126211,2481
G09867,8/1/2019,U,0,0,2481
G09867,8/1/2019,S,0,0,2481
G09867,8/1/2019,O,216670,266399,2481
G09867,8/1/2019,O,276356,237849,2481
G09867,8/1/2019,O,163649,160472,2481
G09868,8/1/2019,U,0,0,2481
G09868,8/1/2019,O,0,0,2481
G09873,8/1/2019,S,0,0,689
G09873,8/1/2019,U,0,0,689
G09881,8/1/2019,O,11499,7064,689
G09882,8/1/2019,U,0,0,689
G09883,8/1/2019,U,0,0,689
G09883,8/1/2019,O,104163,166461,689
G09883,8/1/2019,O,184368,313895,689
G09883,8/1/2019,O,42201,37064,689
G09895,8/1/2019,O,18973,25422,689
G09896,8/1/2019,O,105721,87374,689
G09896,8/1/2019,O,0,0,689
G09896,8/1/2019,U,0,0,689
G09981,8/1/2019,U,0,0,2481
G09982,8/1/2019,U,0,0,2481
G09982,8/1/2019,O,203556,60289,2481
G10311,8/1/2019,U,0,0,1284
G10323,8/1/2019,O,1069,1441,276
G10323,8/1/2019,O,25547,34484,276
G10350,8/1/2019,U,0,0,2117
G10350,8/1/2019,O,0,0,2117
G10350,8/1/2019,O,303284,757222,2117
G10350,8/1/2019,O,182013,1375026,2117
G10379,8/1/2019,O,33817,23964,276
G10380,8/1/2019,O,9580,2638,276
G10380,8/1/2019,O,20743,60874,276
G10380,8/1/2019,O,18919,11135,276
G10380,8/1/2019,O,12623,2434,276
G10380,8/1/2019,O,6491,0,276
G10380,8/1/2019,O,19805,25339,276
G10380,8/1/2019,U,0,0,276
G10437,8/1/2019,O,207423,208141,2647
G10437,8/1/2019,O,0,0,2647
G10638,8/1/2019,G,0,709,2628
G10638,8/1/2019,O,1373,473,2628
G10638,8/1/2019,O,751,247,2628
G10638,8/1/2019,O,3629,1316,2628
G10638,8/1/2019,O,751,248,2628
G10638,8/1/2019,O,439,144,2628
G10638,8/1/2019,O,1882,649,2628
G10638,8/1/2019,O,0,0,2628
G10638,8/1/2019,O,4096,1398,2628
G10638,8/1/2019,O,895,515,2628
G10638,8/1/2019,O,1451,947,2628
G10638,8/1/2019,S,181,58,2628
G10638,8/1/2019,O,255,81,2628
G10687,8/1/2019,U,0,0,3295
G10687,8/1/2019,G,0,0,3295
G10687,8/1/2019,G,961,11542,3295
G10736,8/1/2019,O,193,453,3295
G10736,8/1/2019,G,0,580,3295
G10736,8/1/2019,G,0,11316,3295
G10736,8/1/2019,G,0,0,3295
G10736,8/1/2019,O,0,0,3295
G10741,8/1/2019,O,1923,4771,2628
G10741,8/1/2019,O,978,2858,2628
G10741,8/1/2019,U,0,0,2628
